domain_length,domain_num_of_unique_char ,domain_num_of_unique_letters ,domain_num_of_unique_numbers ,ratio_of_letters_of_domain_name ,ratio_of_numbers_of_domain_name,ratio_of_unique_letters_to_num_of_unique_characters,ratio_of_unique_numbers_to_num_of_unique_characters,domain_class
13,10,10,0,1,0,1,0,legit
7,6,6,0,1,0,1,0,legit
15,11,10,1,0.933333333,0.066666667,0.909090909,0.090909091,legit
8,5,5,0,1,0,1,0,legit
11,9,9,0,1,0,1,0,legit
12,8,8,0,1,0,1,0,legit
7,4,4,0,1,0,1,0,legit
9,7,7,0,1,0,1,0,legit
7,5,5,0,1,0,1,0,legit
7,7,7,0,1,0,1,0,legit
7,7,7,0,1,0,1,0,legit
7,7,7,0,1,0,1,0,legit
7,7,7,0,1,0,1,0,legit
7,7,7,0,1,0,1,0,legit
7,7,7,0,1,0,1,0,legit
7,7,7,0,1,0,1,0,legit
7,7,7,0,1,0,1,0,legit
7,7,7,0,1,0,1,0,legit
7,7,7,0,1,0,1,0,legit
7,7,7,0,1,0,1,0,legit
7,7,7,0,1,0,1,0,legit
7,7,7,0,1,0,1,0,legit
7,7,7,0,1,0,1,0,legit
7,7,7,0,1,0,1,0,legit
7,7,7,0,1,0,1,0,legit
7,7,7,0,1,0,1,0,legit
9,7,7,0,1,0,1,0,legit
14,11,11,0,1,0,1,0,legit
11,9,9,0,1,0,1,0,legit
17,11,11,0,0.882352941,0,1,0,legit
10,8,8,0,0.9,0,1,0,legit
13,8,8,0,0.923076923,0,1,0,legit
8,8,5,3,0.625,0.375,0.625,0.375,legit
12,8,8,0,1,0,1,0,legit
8,6,6,0,1,0,1,0,legit
10,9,9,0,1,0,1,0,legit
11,10,10,0,1,0,1,0,legit
13,9,9,0,1,0,1,0,legit
11,9,9,0,1,0,1,0,legit
12,11,11,0,1,0,1,0,legit
8,5,5,0,1,0,1,0,legit
9,5,5,0,0.888888889,0,1,0,legit
7,3,3,0,0.857142857,0,1,0,legit
7,3,3,0,0.857142857,0,1,0,legit
10,6,6,0,1,0,1,0,legit
7,3,3,0,1,0,1,0,legit
11,6,6,0,1,0,1,0,legit
10,6,6,0,1,0,1,0,legit
9,7,7,0,1,0,1,0,legit
8,5,4,1,0.75,0.125,0.8,0.2,legit
11,8,8,0,1,0,1,0,legit
9,7,7,0,1,0,1,0,legit
10,9,9,0,1,0,1,0,legit
15,10,10,0,1,0,1,0,dga
9,6,6,0,0.888888889,0,1,0,legit
10,7,7,0,0.9,0,1,0,legit
10,7,7,0,0.9,0,1,0,legit
11,7,7,0,0.909090909,0,1,0,legit
8,6,6,0,0.875,0,1,0,legit
13,8,8,0,0.923076923,0,1,0,legit
7,5,3,2,0.571428571,0.428571429,0.6,0.4,legit
7,5,5,0,1,0,1,0,legit
8,5,5,0,1,0,1,0,legit
11,10,10,0,1,0,1,0,legit
11,10,10,0,1,0,1,0,legit
10,7,7,0,1,0,1,0,legit
8,5,5,0,1,0,1,0,legit
7,4,4,0,1,0,1,0,legit
7,4,4,0,1,0,1,0,legit
8,4,4,0,1,0,1,0,legit
10,7,7,0,1,0,1,0,legit
7,4,4,0,1,0,1,0,legit
9,8,8,0,1,0,1,0,legit
8,6,6,0,1,0,1,0,legit
12,9,9,0,1,0,1,0,legit
12,9,9,0,1,0,1,0,legit
7,5,5,0,1,0,1,0,legit
14,11,11,0,1,0,1,0,legit
14,11,11,0,1,0,1,0,legit
8,6,6,0,1,0,1,0,legit
12,11,11,0,1,0,1,0,legit
9,7,7,0,1,0,1,0,legit
10,9,9,0,1,0,1,0,legit
9,8,8,0,1,0,1,0,legit
11,8,8,0,1,0,1,0,legit
7,6,6,0,1,0,1,0,legit
7,6,6,0,1,0,1,0,legit
12,9,9,0,1,0,1,0,legit
12,9,9,0,1,0,1,0,legit
8,7,7,0,1,0,1,0,legit
8,7,7,0,1,0,1,0,legit
10,8,8,0,1,0,1,0,legit
7,6,6,0,1,0,1,0,legit
8,7,7,0,1,0,1,0,legit
8,7,7,0,1,0,1,0,legit
8,7,7,0,1,0,1,0,legit
8,6,6,0,1,0,1,0,legit
8,7,7,0,1,0,1,0,legit
8,7,7,0,1,0,1,0,legit
7,5,5,0,1,0,1,0,legit
10,6,6,0,1,0,1,0,legit
9,7,7,0,1,0,1,0,legit
9,7,7,0,1,0,1,0,legit
9,7,7,0,1,0,1,0,legit
9,7,7,0,1,0,1,0,legit
16,9,9,0,0.9375,0,1,0,legit
13,9,9,0,0.923076923,0,1,0,legit
12,9,8,1,0.916666667,0.083333333,0.888888889,0.111111111,legit
12,9,8,1,0.916666667,0.083333333,0.888888889,0.111111111,legit
11,8,8,0,1,0,1,0,legit
14,10,10,0,1,0,1,0,legit
13,10,10,0,1,0,1,0,legit
11,7,7,0,1,0,1,0,legit
12,8,8,0,1,0,1,0,legit
13,9,9,0,1,0,1,0,legit
12,10,10,0,1,0,1,0,legit
13,10,10,0,1,0,1,0,legit
12,9,9,0,1,0,1,0,legit
12,9,9,0,1,0,1,0,legit
12,9,9,0,1,0,1,0,legit
11,9,9,0,1,0,1,0,legit
11,8,8,0,1,0,1,0,legit
12,9,9,0,1,0,1,0,legit
13,10,10,0,1,0,1,0,legit
12,8,8,0,1,0,1,0,legit
12,9,9,0,1,0,1,0,legit
14,10,10,0,1,0,1,0,legit
14,11,11,0,1,0,1,0,legit
14,10,10,0,1,0,1,0,legit
11,8,8,0,1,0,1,0,legit
17,11,11,0,1,0,1,0,legit
17,12,12,0,0.941176471,0,1,0,legit
23,13,13,0,0.913043478,0,1,0,legit
16,11,11,0,1,0,1,0,legit
14,10,10,0,1,0,1,0,legit
16,12,12,0,1,0,1,0,legit
16,12,12,0,1,0,1,0,legit
16,13,13,0,1,0,1,0,legit
14,10,10,0,1,0,1,0,legit
13,10,10,0,1,0,1,0,legit
12,9,9,0,1,0,1,0,legit
15,10,10,0,1,0,1,0,legit
14,10,10,0,1,0,1,0,legit
13,9,9,0,1,0,1,0,legit
11,8,8,0,1,0,1,0,legit
12,10,10,0,1,0,1,0,legit
12,10,10,0,1,0,1,0,legit
13,7,7,0,1,0,1,0,legit
13,8,8,0,1,0,1,0,legit
13,9,9,0,1,0,1,0,legit
16,10,10,0,1,0,1,0,legit
9,7,7,0,1,0,1,0,legit
9,7,7,0,1,0,1,0,legit
9,7,7,0,1,0,1,0,legit
9,7,7,0,1,0,1,0,legit
9,7,7,0,1,0,1,0,legit
11,9,8,1,0.909090909,0.090909091,0.888888889,0.111111111,legit
13,10,10,0,1,0,1,0,legit
13,9,9,0,1,0,1,0,legit
14,10,10,0,1,0,1,0,legit
13,9,9,0,1,0,1,0,legit
13,9,9,0,1,0,1,0,legit
13,10,10,0,1,0,1,0,legit
13,9,9,0,1,0,1,0,legit
12,10,10,0,1,0,1,0,legit
12,10,10,0,1,0,1,0,legit
13,10,10,0,1,0,1,0,legit
13,9,9,0,1,0,1,0,legit
13,10,10,0,1,0,1,0,legit
13,10,10,0,1,0,1,0,legit
14,11,11,0,1,0,1,0,legit
15,9,9,0,1,0,1,0,legit
14,10,10,0,1,0,1,0,legit
15,10,10,0,1,0,1,0,legit
14,10,10,0,1,0,1,0,legit
12,9,9,0,1,0,1,0,legit
14,11,11,0,1,0,1,0,legit
13,9,9,0,1,0,1,0,legit
17,12,12,0,1,0,1,0,legit
13,10,10,0,1,0,1,0,legit
13,9,9,0,1,0,1,0,legit
11,8,8,0,1,0,1,0,legit
15,9,9,0,1,0,1,0,legit
16,12,12,0,1,0,1,0,legit
14,10,10,0,1,0,1,0,legit
11,8,8,0,1,0,1,0,legit
13,9,9,0,1,0,1,0,legit
12,8,8,0,1,0,1,0,legit
9,7,7,0,1,0,1,0,legit
9,7,7,0,1,0,1,0,legit
9,7,7,0,1,0,1,0,legit
9,7,7,0,1,0,1,0,legit
9,7,7,0,1,0,1,0,legit
8,7,7,0,1,0,1,0,legit
7,6,6,0,1,0,1,0,legit
10,7,7,0,1,0,1,0,legit
7,6,6,0,1,0,1,0,legit
9,6,6,0,1,0,1,0,legit
10,8,8,0,1,0,1,0,legit
10,8,8,0,1,0,1,0,legit
10,8,8,0,1,0,1,0,legit
15,12,12,0,1,0,1,0,legit
7,5,5,0,1,0,1,0,legit
7,4,4,0,1,0,1,0,legit
13,8,8,0,1,0,1,0,legit
9,7,7,0,1,0,1,0,legit
12,9,9,0,1,0,1,0,legit
8,7,7,0,1,0,1,0,legit
8,6,6,0,1,0,1,0,legit
7,6,6,0,1,0,1,0,legit
7,6,6,0,1,0,1,0,legit
11,8,8,0,1,0,1,0,legit
9,8,5,3,0.666666667,0.333333333,0.625,0.375,legit
14,12,12,0,1,0,1,0,legit
13,9,9,0,1,0,1,0,legit
10,9,9,0,1,0,1,0,legit
10,9,9,0,1,0,1,0,legit
10,8,8,0,1,0,1,0,legit
16,12,12,0,1,0,1,0,legit
7,6,6,0,1,0,1,0,legit
7,6,6,0,1,0,1,0,legit
7,6,6,0,1,0,1,0,legit
8,7,7,0,1,0,1,0,legit
8,7,7,0,1,0,1,0,legit
8,7,7,0,1,0,1,0,legit
7,5,5,0,1,0,1,0,legit
7,5,5,0,1,0,1,0,legit
8,7,7,0,1,0,1,0,legit
17,11,11,0,1,0,1,0,legit
13,9,9,0,1,0,1,0,legit
11,9,9,0,1,0,1,0,legit
9,7,7,0,1,0,1,0,legit
8,6,6,0,1,0,1,0,legit
10,8,8,0,1,0,1,0,legit
8,6,6,0,1,0,1,0,legit
8,6,6,0,1,0,1,0,legit
7,6,6,0,1,0,1,0,legit
7,6,6,0,1,0,1,0,legit
10,9,9,0,1,0,1,0,legit
8,6,6,0,1,0,1,0,legit
13,8,8,0,1,0,1,0,legit
14,10,10,0,1,0,1,0,legit
13,11,11,0,1,0,1,0,legit
21,14,14,0,1,0,1,0,legit
10,9,9,0,1,0,1,0,legit
12,9,9,0,1,0,1,0,legit
9,7,7,0,1,0,1,0,legit
11,8,8,0,1,0,1,0,legit
8,6,6,0,1,0,1,0,legit
8,6,6,0,1,0,1,0,legit
9,8,8,0,1,0,1,0,legit
9,3,3,0,1,0,1,0,legit
10,8,8,0,1,0,1,0,legit
8,6,6,0,1,0,1,0,legit
8,6,6,0,0.875,0,1,0,legit
12,8,8,0,1,0,1,0,legit
16,13,13,0,1,0,1,0,legit
16,11,11,0,1,0,1,0,legit
11,8,8,0,1,0,1,0,legit
11,8,8,0,1,0,1,0,legit
11,8,8,0,1,0,1,0,legit
11,8,8,0,1,0,1,0,legit
7,4,4,0,1,0,1,0,legit
10,7,7,0,1,0,1,0,legit
7,6,6,0,1,0,1,0,legit
7,6,6,0,1,0,1,0,legit
8,6,6,0,1,0,1,0,legit
7,5,5,0,1,0,1,0,legit
9,7,7,0,1,0,1,0,legit
9,7,7,0,1,0,1,0,legit
9,6,6,0,1,0,1,0,legit
12,8,8,0,0.916666667,0,1,0,legit
12,10,10,0,1,0,1,0,legit
10,8,8,0,1,0,1,0,legit
11,9,9,0,1,0,1,0,legit
15,12,12,0,1,0,1,0,legit
13,9,9,0,1,0,1,0,legit
9,7,7,0,1,0,1,0,legit
15,11,11,0,1,0,1,0,legit
7,7,7,0,1,0,1,0,legit
13,8,8,0,1,0,1,0,dga
12,10,10,0,1,0,1,0,dga
14,10,10,0,1,0,1,0,dga
12,9,9,0,1,0,1,0,dga
12,10,10,0,1,0,1,0,dga
13,11,11,0,1,0,1,0,dga
14,10,10,0,1,0,1,0,legit
11,8,8,0,1,0,1,0,legit
10,9,9,0,1,0,1,0,legit
13,9,9,0,0.923076923,0,1,0,legit
14,9,9,0,1,0,1,0,legit
10,9,9,0,1,0,1,0,legit
14,10,10,0,1,0,1,0,legit
10,8,8,0,1,0,1,0,legit
10,8,8,0,1,0,1,0,legit
12,10,10,0,1,0,1,0,dga
14,10,10,0,1,0,1,0,dga
9,8,8,0,1,0,1,0,legit
8,8,8,0,1,0,1,0,legit
8,8,8,0,1,0,1,0,legit
15,11,11,0,1,0,1,0,legit
7,7,7,0,1,0,1,0,legit
15,9,9,0,1,0,1,0,legit
8,7,7,0,1,0,1,0,legit
12,8,8,0,1,0,1,0,legit
7,6,6,0,1,0,1,0,legit
11,11,11,0,1,0,1,0,legit
11,8,8,0,1,0,1,0,legit
10,8,8,0,1,0,1,0,legit
8,7,7,0,1,0,1,0,legit
8,7,7,0,1,0,1,0,legit
28,18,18,0,1,0,1,0,dga
10,7,7,0,0.9,0,1,0,legit
10,7,7,0,0.9,0,1,0,legit
10,7,7,0,0.9,0,1,0,legit
10,7,7,0,0.9,0,1,0,legit
10,7,7,0,0.9,0,1,0,legit
10,7,7,0,0.9,0,1,0,legit
10,7,7,0,0.9,0,1,0,legit
10,7,7,0,0.9,0,1,0,legit
10,7,7,0,0.9,0,1,0,legit
10,7,7,0,0.9,0,1,0,legit
10,7,7,0,0.9,0,1,0,legit
10,7,7,0,0.9,0,1,0,legit
10,7,7,0,0.9,0,1,0,legit
10,7,7,0,0.9,0,1,0,legit
10,7,7,0,0.9,0,1,0,legit
18,13,13,0,0.944444444,0,1,0,legit
7,5,5,0,1,0,1,0,legit
8,6,6,0,1,0,1,0,legit
14,10,10,0,1,0,1,0,dga
10,7,7,0,1,0,1,0,legit
10,7,7,0,1,0,1,0,legit
11,8,8,0,1,0,1,0,legit
12,11,11,0,1,0,1,0,legit
14,11,11,0,1,0,1,0,legit
14,9,9,0,1,0,1,0,legit
12,10,10,0,1,0,1,0,legit
12,8,8,0,1,0,1,0,legit
7,6,6,0,1,0,1,0,legit
7,7,7,0,1,0,1,0,legit
16,9,9,0,0.9375,0,1,0,legit
7,5,5,0,1,0,1,0,legit
8,8,8,0,1,0,1,0,legit
13,12,12,0,1,0,1,0,dga
8,7,7,0,1,0,1,0,legit
19,11,11,0,1,0,1,0,legit
9,9,9,0,1,0,1,0,legit
9,7,7,0,1,0,1,0,legit
7,6,6,0,1,0,1,0,legit
7,6,6,0,1,0,1,0,legit
15,12,12,0,1,0,1,0,dga
14,11,11,0,1,0,1,0,dga
13,9,9,0,1,0,1,0,legit
11,9,9,0,1,0,1,0,legit
16,10,10,0,1,0,1,0,legit
10,9,9,0,1,0,1,0,legit
14,8,8,0,1,0,1,0,legit
13,8,8,0,1,0,1,0,legit
12,9,9,0,1,0,1,0,legit
12,9,9,0,1,0,1,0,legit
10,7,7,0,1,0,1,0,legit
12,8,8,0,1,0,1,0,legit
22,13,13,0,1,0,1,0,legit
13,10,10,0,1,0,1,0,dga
14,12,12,0,1,0,1,0,dga
9,9,9,0,1,0,1,0,legit
12,9,9,0,1,0,1,0,legit
14,10,10,0,1,0,1,0,legit
14,8,8,0,1,0,1,0,legit
9,7,7,0,1,0,1,0,legit
9,8,8,0,1,0,1,0,legit
9,8,8,0,1,0,1,0,legit
16,12,12,0,1,0,1,0,legit
14,10,10,0,1,0,1,0,legit
8,8,8,0,1,0,1,0,legit
13,11,11,0,1,0,1,0,legit
11,9,9,0,1,0,1,0,legit
11,9,9,0,1,0,1,0,legit
11,9,9,0,1,0,1,0,legit
15,10,10,0,1,0,1,0,legit
8,8,6,2,0.75,0.25,0.75,0.25,legit
11,9,9,0,1,0,1,0,legit
12,8,8,0,1,0,1,0,legit
10,8,8,0,1,0,1,0,legit
8,7,7,0,1,0,1,0,legit
10,7,7,0,1,0,1,0,legit
7,6,6,0,1,0,1,0,legit
8,7,7,0,1,0,1,0,legit
8,7,7,0,1,0,1,0,legit
8,7,7,0,1,0,1,0,legit
8,7,7,0,1,0,1,0,legit
14,10,10,0,0.928571429,0,1,0,legit
14,10,10,0,1,0,1,0,legit
13,8,8,0,1,0,1,0,legit
13,8,8,0,1,0,1,0,legit
8,7,7,0,1,0,1,0,legit
13,9,9,0,1,0,1,0,dga
19,11,11,0,0.947368421,0,1,0,legit
19,11,11,0,0.947368421,0,1,0,legit
15,11,11,0,1,0,1,0,legit
15,11,11,0,1,0,1,0,legit
10,9,9,0,1,0,1,0,legit
13,9,9,0,1,0,1,0,dga
13,11,11,0,1,0,1,0,dga
13,12,12,0,1,0,1,0,dga
11,8,8,0,1,0,1,0,legit
8,5,5,0,1,0,1,0,legit
9,8,8,0,1,0,1,0,legit
13,10,10,0,1,0,1,0,dga
10,7,7,0,1,0,1,0,legit
14,11,11,0,1,0,1,0,dga
8,7,7,0,1,0,1,0,legit
8,7,7,0,1,0,1,0,legit
8,8,8,0,1,0,1,0,legit
7,6,6,0,1,0,1,0,legit
12,9,9,0,1,0,1,0,legit
7,6,6,0,1,0,1,0,legit
13,12,10,2,0.846153846,0.153846154,0.833333333,0.166666667,legit
12,11,9,2,0.833333333,0.166666667,0.818181818,0.181818182,legit
11,9,9,0,1,0,1,0,legit
9,7,7,0,1,0,1,0,legit
9,7,7,0,1,0,1,0,legit
9,7,7,0,1,0,1,0,legit
16,12,12,0,1,0,1,0,legit
16,12,12,0,1,0,1,0,legit
14,10,10,0,1,0,1,0,legit
14,10,10,0,1,0,1,0,legit
13,9,9,0,1,0,1,0,legit
11,9,9,0,1,0,1,0,legit
17,14,13,1,0.941176471,0.058823529,0.928571429,0.071428571,legit
14,13,13,0,1,0,1,0,dga
7,6,6,0,0.857142857,0,1,0,legit
9,8,6,2,0.777777778,0.222222222,0.75,0.25,legit
12,9,9,0,1,0,1,0,legit
8,8,8,0,1,0,1,0,legit
8,8,8,0,1,0,1,0,legit
9,8,8,0,1,0,1,0,legit
11,11,11,0,1,0,1,0,legit
14,10,10,0,1,0,1,0,dga
11,9,9,0,1,0,1,0,legit
14,12,12,0,1,0,1,0,dga
12,10,10,0,1,0,1,0,legit
9,7,7,0,1,0,1,0,legit
10,9,7,2,0.8,0.2,0.777777778,0.222222222,legit
8,6,6,0,1,0,1,0,legit
7,7,7,0,1,0,1,0,legit
8,7,7,0,1,0,1,0,legit
8,7,7,0,1,0,1,0,legit
8,7,7,0,1,0,1,0,legit
29,20,20,0,1,0,1,0,dga
26,20,11,9,0.461538462,0.538461538,0.55,0.45,dga
13,10,10,0,1,0,1,0,dga
14,9,9,0,1,0,1,0,dga
14,10,10,0,1,0,1,0,dga
12,8,8,0,1,0,1,0,dga
26,17,12,5,0.615384615,0.384615385,0.705882353,0.294117647,dga
15,14,14,0,1,0,1,0,dga
12,8,8,0,1,0,1,0,dga
14,12,12,0,1,0,1,0,dga
14,12,12,0,1,0,1,0,dga
12,8,8,0,1,0,1,0,dga
13,10,10,0,1,0,1,0,dga
9,7,7,0,1,0,1,0,legit
15,11,11,0,1,0,1,0,dga
12,9,9,0,1,0,1,0,dga
14,12,12,0,1,0,1,0,dga
13,11,11,0,1,0,1,0,dga
15,12,12,0,1,0,1,0,dga
8,6,6,0,1,0,1,0,legit
13,11,11,0,1,0,1,0,dga
13,11,11,0,1,0,1,0,dga
14,11,11,0,1,0,1,0,dga
16,10,10,0,1,0,1,0,legit
14,10,10,0,1,0,1,0,legit
15,10,10,0,1,0,1,0,dga
14,11,11,0,1,0,1,0,dga
12,11,11,0,1,0,1,0,dga
15,10,10,0,1,0,1,0,dga
14,11,11,0,1,0,1,0,dga
14,11,11,0,1,0,1,0,dga
12,10,10,0,1,0,1,0,dga
14,11,11,0,1,0,1,0,dga
13,12,12,0,1,0,1,0,dga
12,11,11,0,1,0,1,0,dga
7,7,7,0,1,0,1,0,legit
7,7,7,0,1,0,1,0,legit
12,10,10,0,1,0,1,0,legit
12,12,12,0,1,0,1,0,legit
14,12,12,0,1,0,1,0,dga
13,10,10,0,1,0,1,0,dga
15,11,11,0,1,0,1,0,dga
10,8,8,0,1,0,1,0,legit
15,12,12,0,1,0,1,0,dga
13,10,10,0,1,0,1,0,dga
13,11,11,0,1,0,1,0,dga
13,9,9,0,1,0,1,0,dga
13,9,9,0,1,0,1,0,dga
13,9,9,0,1,0,1,0,dga
14,10,10,0,1,0,1,0,dga
15,12,12,0,1,0,1,0,dga
11,10,10,0,1,0,1,0,legit
7,7,7,0,1,0,1,0,legit
18,11,11,0,1,0,1,0,legit
15,13,13,0,1,0,1,0,dga
14,10,10,0,1,0,1,0,dga
7,6,6,0,1,0,1,0,legit
13,10,10,0,1,0,1,0,dga
22,16,16,0,1,0,1,0,dga
14,9,9,0,1,0,1,0,dga
26,19,16,3,0.807692308,0.192307692,0.842105263,0.157894737,dga
13,11,11,0,1,0,1,0,dga
14,10,10,0,1,0,1,0,dga
8,7,7,0,1,0,1,0,legit
14,12,12,0,1,0,1,0,dga
15,10,10,0,1,0,1,0,dga
14,10,10,0,1,0,1,0,dga
14,11,11,0,1,0,1,0,dga
13,9,9,0,1,0,1,0,dga
12,11,11,0,1,0,1,0,dga
12,10,10,0,1,0,1,0,dga
15,11,11,0,1,0,1,0,dga
14,11,11,0,1,0,1,0,dga
26,16,16,0,1,0,1,0,dga
13,8,8,0,1,0,1,0,dga
13,10,10,0,1,0,1,0,dga
12,9,9,0,1,0,1,0,dga
14,9,9,0,1,0,1,0,dga
25,19,15,4,0.76,0.24,0.789473684,0.210526316,dga
26,19,15,4,0.730769231,0.269230769,0.789473684,0.210526316,dga
24,16,13,3,0.833333333,0.166666667,0.8125,0.1875,dga
14,13,13,0,1,0,1,0,dga
15,11,11,0,1,0,1,0,dga
21,13,13,0,1,0,1,0,dga
26,19,14,5,0.653846154,0.346153846,0.736842105,0.263157895,dga
26,18,18,0,1,0,1,0,dga
24,16,16,0,1,0,1,0,dga
15,11,11,0,1,0,1,0,dga
13,12,12,0,1,0,1,0,dga
14,8,8,0,1,0,1,0,dga
15,10,10,0,1,0,1,0,dga
29,18,18,0,1,0,1,0,dga
21,16,16,0,1,0,1,0,dga
26,15,15,0,1,0,1,0,dga
27,19,19,0,1,0,1,0,dga
15,11,11,0,1,0,1,0,dga
15,10,10,0,1,0,1,0,dga
13,10,10,0,1,0,1,0,dga
14,13,13,0,1,0,1,0,dga
12,11,11,0,1,0,1,0,dga
14,10,10,0,1,0,1,0,dga
14,10,10,0,1,0,1,0,dga
13,11,11,0,1,0,1,0,dga
13,12,12,0,1,0,1,0,dga
25,13,13,0,1,0,1,0,dga
23,17,17,0,1,0,1,0,dga
22,15,15,0,1,0,1,0,dga
12,10,10,0,1,0,1,0,dga
15,10,10,0,1,0,1,0,dga
15,13,13,0,1,0,1,0,dga
27,18,18,0,1,0,1,0,dga
19,14,14,0,1,0,1,0,dga
26,17,17,0,1,0,1,0,dga
25,17,17,0,1,0,1,0,dga
13,10,10,0,1,0,1,0,dga
25,17,17,0,1,0,1,0,dga
9,9,9,0,1,0,1,0,legit
26,17,17,0,1,0,1,0,dga
15,13,13,0,1,0,1,0,dga
12,10,10,0,1,0,1,0,dga
14,10,10,0,1,0,1,0,dga
14,11,11,0,1,0,1,0,dga
14,10,10,0,1,0,1,0,dga
27,19,19,0,1,0,1,0,dga
27,15,15,0,1,0,1,0,dga
15,14,14,0,1,0,1,0,dga
28,16,16,0,1,0,1,0,dga
23,18,18,0,1,0,1,0,dga
14,10,10,0,1,0,1,0,dga
23,18,18,0,1,0,1,0,dga
26,19,13,6,0.692307692,0.307692308,0.684210526,0.315789474,dga
15,8,8,0,1,0,1,0,dga
27,17,17,0,1,0,1,0,dga
26,19,19,0,1,0,1,0,dga
27,17,17,0,1,0,1,0,dga
27,17,17,0,1,0,1,0,dga
12,9,9,0,1,0,1,0,dga
21,15,15,0,1,0,1,0,dga
15,11,11,0,1,0,1,0,dga
30,19,19,0,1,0,1,0,dga
9,7,7,0,1,0,1,0,legit
14,11,11,0,1,0,1,0,dga
12,9,9,0,1,0,1,0,dga
12,12,12,0,1,0,1,0,dga
12,9,9,0,1,0,1,0,dga
12,8,8,0,1,0,1,0,dga
12,11,11,0,1,0,1,0,dga
14,13,13,0,1,0,1,0,dga
27,17,17,0,1,0,1,0,dga
15,10,10,0,1,0,1,0,dga
23,15,15,0,1,0,1,0,dga
14,9,9,0,1,0,1,0,dga
12,10,10,0,1,0,1,0,dga
15,12,12,0,1,0,1,0,dga
12,11,11,0,1,0,1,0,dga
14,10,10,0,1,0,1,0,dga
15,12,12,0,1,0,1,0,dga
24,15,15,0,1,0,1,0,dga
14,12,12,0,1,0,1,0,dga
29,18,18,0,1,0,1,0,dga
28,19,19,0,1,0,1,0,dga
15,12,12,0,1,0,1,0,dga
14,11,11,0,1,0,1,0,dga
24,16,16,0,1,0,1,0,dga
12,9,9,0,1,0,1,0,dga
23,15,15,0,1,0,1,0,dga
24,18,18,0,1,0,1,0,dga
13,12,12,0,1,0,1,0,dga
13,9,9,0,1,0,1,0,dga
25,18,18,0,1,0,1,0,dga
15,11,11,0,1,0,1,0,dga
13,11,11,0,1,0,1,0,dga
15,11,11,0,1,0,1,0,dga
25,16,16,0,1,0,1,0,dga
27,17,17,0,1,0,1,0,dga
24,17,17,0,1,0,1,0,dga
9,7,7,0,0.888888889,0,1,0,legit
27,16,11,5,0.666666667,0.333333333,0.6875,0.3125,dga
8,6,6,0,1,0,1,0,legit
10,8,8,0,1,0,1,0,legit
9,8,8,0,1,0,1,0,legit
8,8,8,0,1,0,1,0,legit
8,8,8,0,1,0,1,0,legit
20,11,11,0,1,0,1,0,legit
15,10,10,0,1,0,1,0,legit
22,13,13,0,1,0,1,0,legit
15,11,11,0,1,0,1,0,legit
18,12,12,0,1,0,1,0,legit
18,12,12,0,1,0,1,0,legit
14,11,11,0,1,0,1,0,legit
22,12,12,0,1,0,1,0,legit
20,12,12,0,1,0,1,0,legit
13,9,9,0,1,0,1,0,legit
17,11,11,0,1,0,1,0,legit
16,12,12,0,1,0,1,0,legit
16,12,12,0,1,0,1,0,legit
12,10,10,0,1,0,1,0,legit
12,10,10,0,1,0,1,0,legit
10,7,7,0,1,0,1,0,legit
19,12,12,0,1,0,1,0,legit
7,7,7,0,1,0,1,0,legit
16,10,10,0,1,0,1,0,legit
13,7,7,0,1,0,1,0,dga
14,9,9,0,0.928571429,0,1,0,legit
11,7,6,1,0.909090909,0.090909091,0.857142857,0.142857143,legit
10,8,8,0,1,0,1,0,legit
10,7,7,0,1,0,1,0,legit
8,8,8,0,1,0,1,0,legit
8,8,8,0,1,0,1,0,legit
10,9,9,0,1,0,1,0,legit
9,9,9,0,1,0,1,0,legit
11,9,9,0,1,0,1,0,legit
8,8,8,0,1,0,1,0,legit
11,9,9,0,1,0,1,0,legit
9,7,7,0,1,0,1,0,legit
9,7,7,0,1,0,1,0,legit
10,9,9,0,1,0,1,0,legit
13,10,10,0,1,0,1,0,legit
9,8,8,0,1,0,1,0,legit
8,7,7,0,1,0,1,0,legit
10,8,8,0,1,0,1,0,legit
10,10,10,0,1,0,1,0,legit
10,10,10,0,1,0,1,0,legit
10,8,8,0,1,0,1,0,legit
9,6,6,0,1,0,1,0,legit
11,10,9,1,0.909090909,0.090909091,0.9,0.1,legit
16,10,10,0,1,0,1,0,legit
17,11,11,0,1,0,1,0,legit
11,11,11,0,1,0,1,0,legit
12,7,7,0,1,0,1,0,legit
8,8,8,0,1,0,1,0,legit
13,10,10,0,0.923076923,0,1,0,legit
17,9,9,0,1,0,1,0,legit
9,9,9,0,1,0,1,0,legit
12,8,8,0,0.916666667,0,1,0,legit
12,9,9,0,0.916666667,0,1,0,legit
12,9,9,0,0.916666667,0,1,0,legit
8,6,6,0,1,0,1,0,legit
10,8,8,0,1,0,1,0,legit
10,8,8,0,1,0,1,0,legit
10,8,8,0,1,0,1,0,legit
11,10,10,0,1,0,1,0,legit
12,9,9,0,1,0,1,0,legit
10,8,8,0,1,0,1,0,legit
8,6,6,0,1,0,1,0,legit
8,7,6,1,0.875,0.125,0.857142857,0.142857143,legit
8,7,6,1,0.875,0.125,0.857142857,0.142857143,legit
8,8,8,0,1,0,1,0,legit
8,8,8,0,1,0,1,0,legit
11,8,8,0,1,0,1,0,legit
8,7,7,0,1,0,1,0,legit
8,8,8,0,1,0,1,0,legit
